paid_services,salary,debt_firms,debt_fiz,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates
7302232.4,54797.8,62118,164456,99.93,-1.25786163522013,29.192546583850902,-0.62111801242236,-1.26582278481013,4.96894409937888,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6,11584.996663583599,4.293478260869565
6340633.1,51972.2,63628,167401,100.09,-1.16279069767442,28.735632183908,1.14942528735632,-6.35838150289017,9.883720930232561,2020-08-31,44.74,4.155238095238095,8.9478,54687.4,12402.286708654,4.355238095238095
5896747.2,52974.8,64498,170716,100.32,-10.2702702702703,28.8770053475936,-3.74331550802139,-4.86486486486486,15.5080213903743,2020-09-30,40.91,4.165,9.668,55294.2,13924.644,4.368181818181818
5899108.4,53517.4,66603,174018,100.38,-20.512820512820497,37.688442211055296,-15.1515151515152,-13.5678391959799,16.582914572864297,2020-10-31,40.19,4.174090909090909,10.1207,56023.9,14685.855,4.283636363636363
5961257.4,51951.4,68562,174180,100.49,-25.628140703517598,37.5609756097561,-20.0,-18.5,19.512195121951198,2020-11-30,42.69,4.061999999999999,11.507,55871.6,14751.438,4.588571428571429
6357366.3,66942.6,73202,176241,100.54,1.52284263959391,37.6237623762376,3.94088669950739,-14.7783251231527,23.152709359605897,2020-12-31,49.99,4.171304347826087,10.4836,56122.6,14794.696,5.043478260869565
6276930.8,54955.4,73741,177080,100.74,-23.1958762886598,34.653465346534695,-18.8118811881188,5.64102564102564,20.8955223880597,2021-01-31,54.77,4.306,9.8636,58652.1,14880.142,5.301428571428572
6812000.1,54678.5,75888,179122,100.58,-5.64102564102564,31.1881188118812,-5.472636815920399,6.5,21.2871287128713,2021-02-28,62.28,4.057894736842105,10.0714,57598.4,15434.447,5.6375
6453518.4,57129.5,80668,182287,100.81,2.04081632653061,35.6435643564356,0.9900990099009901,11.0,16.3366336633663,2021-03-31,65.41,4.222272727272728,11.879,58178.2,15832.7775710847,6.19
6656457.5,59057.0,81912,185924,100.78,-2.5641025641025603,33.6633663366337,-0.49504950495049505,9.04522613065327,23.2673267326733,2021-04-30,64.81,4.514545454545455,11.3279,58261.6,15980.095,6.540454545454545
6950850.2,61991.7,84033,189269,101.42,-5.1282051282051295,37.6237623762376,-4.43349753694581,7.575757575757579,31.1881188118812,2021-05-31,68.53,4.791052631578947,11.9136,59206.3,16186.672,6.611428571428571
6723277.8,66108.3,84360,193377,101.06,3.07692307692308,41.3793103448276,0.985221674876847,8.415841584158422,24.137931034482797,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1,16339.568,6.965454545454546
6765525.6,58114.6,101627,196239,100.65,-3.09278350515464,41.7910447761194,1.49253731343284,8.08080808080808,18.905472636815897,2021-07-31,75.17,5.759545454545454,12.4946,59583.9,16483.37251270243,7.621363636363636
6985265.0,54913.5,104358,199658,100.42,3.125,43.564356435643596,2.47524752475248,2.97029702970297,19.801980198019802,2021-08-31,70.75,6.297272727272727,12.3028,59379.7,16678.1427138101,8.428636363636365
6613126.8,58325.6,111968,202384,101.02,-3.09278350515464,39.603960396039604,5.4455445544554495,-5.55555555555556,20.8955223880597,2021-09-30,74.49,6.569090909090909,13.6222,59816.9,16737.638,8.288181818181819
6558198.2,58104.7,115260,205661,100.89,-7.07070707070707,35.9605911330049,0.0,-7.38916256157635,21.674876847290598,2021-10-31,83.54,6.809523809523809,13.4727,60606.2,16764.978136625,9.520000000000001
6387384.0,58926.9,117066,205194,101.3,-10.6060606060606,41.0628019323671,-7.72946859903382,-3.5,32.8502415458937,2021-11-30,81.05,7.331999999999999,14.7674,60813.7,16486.443,12.914090909090909
6622742.4,77240.0,129432,207788,100.41,-3.04568527918782,49.7560975609756,-0.9756097560975611,-7.61421319796954,32.5242718446602,2021-12-31,74.17,7.617727272727273,13.7279,62312.5,16494.498161571,11.736521739130435
6770998.8,60364.8,142785,208992,101.03,-20.725388601036297,43.0,-12.0,9.69387755102041,30.5,2022-01-31,86.51,8.286249999999999,13.5372,66252.9,16609.07497705385,10.181904761904761
7538019.4,59201.6,143138,211541,101.28,-14.754098360655698,54.9738219895288,-9.94764397905759,-11.351351351351399,41.5789473684211,2022-02-28,97.13,9.565263157894737,18.3345,65310.3,16606.18528304909,8.798
7351651.4,62571.3,152685,211925,112.0,-9.89583333333333,61.6915422885572,-14.4278606965174,-7.0,37.0,2022-03-31,117.25,19.873636363636365,12.5387,66659.7,16611.419,7.670869565217392
7717389.8,64802.1,162532,209820,101.33,-15.228426395939099,53.0,-12.5,2.02020202020202,20.603015075376902,2022-04-30,104.58,17.08047619047619,11.4809,68203.5,16619.899,7.54
8341033.1,69186.2,165658,208759,100.18,-10.880829015544,48.5,-13.0,-2.5641025641025603,11.055276381909499,2022-05-31,113.34,13.253333333333334,12.3659,68475.3,16681.441,7.944090909090909
8427523.9,74993.4,200946,208787,99.12,-3.09278350515464,40.201005025125596,-10.050251256281399,0.0,11.557788944723598,2022-06-30,122.71,9.634761904761904,10.8218,68993.41499249001,16231.107,7.825454545454545
8185188.0,65468.5,208399,209987,99.15,-4.1025641025641,39.1959798994975,-10.050251256281399,1.5151515151515198,7.03517587939698,2022-07-31,111.93,8.9,11.9815,69623.2,16226.31,7.481428571428572
7940854.7,61829.7,211857,210823,100.08,-3.9800995024875596,40.8866995073892,-9.85221674876847,-6.89655172413793,11.8226600985222,2022-08-31,100.45,7.938695652173913,12.4884,70825.4,16228.832,7.242608695652173
7216964.4,64913.0,217229,213830,100.2,-8.04020100502513,40.796019900497505,-10.9452736318408,-18.407960199004997,15.422885572139299,2022-09-30,89.76,7.678181818181818,12.8386,73333.3,16439.456,7.397272727272727
7230842.5,65436.0,229469,215807,99.99,-19.5,49.5098039215686,-16.6666666666667,-8.95522388059701,25.0,2022-10-31,93.33,7.672380952380952,12.2257,75096.8,17416.076,7.745238095238095
7458388.3,66983.3,233910,218621,99.96,-22.5,47.5728155339806,-16.0194174757282,-14.0776699029126,27.6699029126214,2022-11-30,91.42,7.314285714285714,12.1275,75636.5,18780.9611923275,7.7727272727272725
7764800.8,88499.4,252559,221984,100.06,-5.911330049261079,46.859903381642496,-5.79710144927536,-11.5942028985507,23.1884057971014,2022-12-31,80.92,7.310454545454546,11.6154,76873.3,18809.689,7.481363636363636
8065313.0,68303.2,252728,222788,100.85,-26.865671641791,42.9268292682927,-20.975609756097597,-1.47783251231527,21.4634146341463,2023-01-31,82.5,6.997647058823529,12.1595,82388.0,19134.609,7.749545454545455
8734742.3,68154.0,257345,224439,100.1,-7.60869565217391,35.978835978835995,-9.47368421052632,13.157894736842099,20.526315789473703,2023-02-28,82.59,7.113333333333333,10.7132,82221.7,19357.751,7.975499999999999
8194985.0,71119.5,270768,227682,100.43,5.94059405940594,40.191387559808604,-2.8708133971291905,9.09090909090909,22.0095693779904,2023-03-31,78.43,7.354090909090909,10.3542,83955.9,19595.582,9.001304347826087
8619411.1,72021.6,272604,230568,101.02,-11.386138613861398,33.9712918660287,-9.09090909090909,5.26315789473684,16.346153846153797,2023-04-30,84.64,7.1594999999999995,10.8053,84813.4,19801.921,10.9725
8727562.0,79040.8,274576,233947,99.47,-4.9751243781094505,33.81642512077289,-4.830917874396139,14.0096618357488,19.3236714975845,2023-05-31,75.47,7.251,10.1907,84636.0,20168.374,12.426521739130434
