paid_services,salary,debt_firms,debt_fiz,trade_turnover,money_income,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates,unemployment
23169387.9,29579.9,36421,81770,149417.0,20898.69138128238,100.29,3.44827586206897,20.512820512820497,-7.627118644067799,13.6752136752137,13.7931034482759,10.256410256410298,2019-09-30,62.83,6.855714285714286,8.6122,47584.1,10514.002,5.792857142857143,6.54848082810458
28595393.7,30252.8,37247,82391,149417.0,20898.69138128238,100.22,13.392857142857098,23.2758620689655,-3.47826086956522,-1.75438596491228,0.862068965517241,11.304347826087,2019-10-31,59.71,6.789999999999999,8.2566,48266.8,10597.713,5.475652173913043,6.54848082810458
31402812.5,30033.3,37015,83172,149417.0,20898.69138128238,100.18,-12.037037037036999,14.6788990825688,-16.822429906542098,0.9174311926605501,2.75229357798165,5.5045871559633,2019-11-30,63.21,6.457000000000001,9.0219,48082.4,10678.065,5.349523809523809,6.54848082810458
28464742.2,38667.0,38108,83524,149417.0,20898.69138128238,100.1,-3.50877192982456,14.7826086956522,-8.69565217391304,2.60869565217391,8.69565217391304,10.5263157894737,2019-12-31,67.31,6.151363636363637,8.2594,49195.3,10739.872,5.890909090909091,6.54848082810458
28773576.9,30060.2,37819,84053,152650.0,21983.122058964756,100.05,-29.629629629629598,13.274336283185798,-21.621621621621596,12.389380530973499,11.111111111111098,13.274336283185798,2020-01-31,63.65,6.038823529411765,7.9343,51660.3,10388.641381697022,5.826086956521739,7.812916335560678
32405711.6,30394.3,36863,84597,152650.0,21983.122058964756,100.31,-7.07070707070707,12.2641509433962,-11.3207547169811,17.1428571428571,11.881188118811899,11.6504854368932,2020-02-29,55.66,5.938421052631579,7.8881,50622.9,10339.51764566119,5.011,7.812916335560678
29902855.6,31049.2,37820,85781,152650.0,21983.122058964756,100.65,-26.1904761904762,14.7727272727273,-17.241379310344797,-3.4883720930232602,-10.126582278481,11.904761904761898,2020-03-31,32.01,5.79421052631579,7.9881,51314.2,10626.35,4.376818181818182,7.812916335560678
31572708.5,31928.1,38276,85392,152650.0,21983.122058964756,100.46,-27.4725274725275,14.851485148514898,-25.0,5.0,-2.0,15.0,2020-04-30,18.38,5.994736842105263,8.2881,52327.0,10776.057,4.233181818181818,7.812916335560678
34173650.1,33571.7,39072,85570,152650.0,21983.122058964756,100.4,-12.6315789473684,25.242718446601902,-8.82352941176471,11.6504854368932,13.725490196078399,10.6796116504854,2020-05-31,29.38,5.468823529411765,8.4881,52951.7,11171.059874795099,4.2195238095238095,7.812916335560678
33015275.8,34438.6,38498,86294,152650.0,21983.122058964756,100.32,-6.38297872340426,19.801980198019802,-11.111111111111098,12.2448979591837,8.791208791208788,16.161616161616198,2020-06-30,40.27,4.994,8.5881,53068.0,11402.559,4.210454545454545,7.812916335560678
32841495.5,32468.9,39442,87476,152650.0,21983.122058964756,100.44,3.0,29.523809523809497,6.862745098039219,25.0,20.5882352941176,11.6504854368932,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6,11584.996663583599,4.293478260869565,7.812916335560678
33676449.2,32267.7,40200,89137,152650.0,21983.122058964756,100.35,2.97029702970297,23.076923076923094,-0.961538461538462,16.1904761904762,11.764705882352898,18.6274509803922,2020-08-31,44.74,4.155238095238095,8.9478,54687.4,12402.286708654,4.355238095238095,7.812916335560678
34371852.8,31895.0,40350,90703,152650.0,21983.122058964756,100.48,-11.224489795918402,27.8846153846154,-2.9411764705882404,0.970873786407767,0.0,11.6504854368932,2020-09-30,40.91,4.165,9.668,55294.2,13924.644,4.368181818181818,7.812916335560678
38663384.5,30874.2,40962,92486,152650.0,21983.122058964756,100.53,-20.0,26.415094339622602,-17.1428571428571,-8.49056603773585,-3.80952380952381,17.9245283018868,2020-10-31,40.19,4.174090909090909,10.1207,56023.9,14685.855,4.283636363636363,7.812916335560678
37803539.9,30813.0,42354,92717,152650.0,21983.122058964756,100.75,-18.5185185185185,28.318584070796497,-12.389380530973499,-12.389380530973499,-7.079646017699119,21.9298245614035,2020-11-30,42.69,4.061999999999999,11.507,55871.6,14751.438,4.588571428571429,7.812916335560678
35851782.1,42649.2,39495,93395,152650.0,21983.122058964756,100.53,-11.7021276595745,19.1919191919192,-7.14285714285714,-10.0,4.3010752688172,18.0,2020-12-31,49.99,4.171304347826087,10.4836,56122.6,14794.696,5.043478260869565,7.812916335560678
34973280.1,32516.3,39806,93780,170450.0,22654.333695543144,100.27,-28.089887640449398,18.9473684210526,-17.021276595744702,12.6315789473684,13.978494623655898,19.1489361702128,2021-01-31,54.77,4.306,9.8636,58652.1,14880.142,5.301428571428572,6.374133645176288
38658879.1,31666.4,39934,94813,170450.0,22654.333695543144,100.58,-12.5,28.571428571428594,-13.3333333333333,14.4230769230769,10.3092783505155,22.1153846153846,2021-02-28,62.28,4.057894736842105,10.0714,57598.4,15434.447,5.6375,6.374133645176288
35849218.0,33879.6,40007,96722,170450.0,22654.333695543144,101.09,1.0638297872340399,34.3137254901961,-1.96078431372549,12.871287128712899,10.204081632653102,17.8217821782178,2021-03-31,65.41,4.222272727272728,11.879,58178.2,15832.7775710847,6.19,6.374133645176288
34596576.5,35181.8,40024,98511,170450.0,22654.333695543144,100.78,-12.5,27.450980392156897,-7.84313725490196,20.7920792079208,19.1489361702128,17.346938775510196,2021-04-30,64.81,4.514545454545455,11.3279,58261.6,15980.095,6.540454545454545,6.374133645176288
